CrashID,CrashDate,Year,Month,Day,CrashTime,Severity,SevIndex,CrashType,Pedestrians,Casualties,ReportedLocation,Location,Latt,Long,Fad1201,Fad1202,Fad1203,Fad1204,Fad1205,Fad1206,Fad1207,Fad1208,Fad1209,Fad1210,Fad1211,Fad1212,Fad1301,Fad1302,Fad1303,Fad1304,Fad1305,Fad1306,Fad1307,Fad1308,Fad1309,Fad1310,Fad1311,Fad1312,Fad1401,Fad1402,Fad1403,Fad1404,Fad1405,Fad1406,Fad1407,Fad1408,Fad1409,Fad1410,Fad1411,Fad1412,Fad1501,Fad1502,Fad1503,Fad1504,Fad1505,Fad1506,Fad1507,Fad1508,Fad1509,Fad1510,Fad1511,Fad1512,Fad1601,Fad1602,Fad1603,Fad1604,Fad1605,Fad1606,Fad1607,Fad1608,Fad1609,Fad1610,Fad1611,Fad1612,Fad1701,Fad1702,Fad1703,Fad1704,Fad1705,Fad1706,Fad1707,Fad1708,Fad1709,Fad1710,Fad1711,Fad1712,Fad1801,Fad1802,Fad1803,Fad1804,Fad1805,Fad1806,Fad1807,Fad1808,Fad1809,Fad1810,Fad1811,Fad1812
1105729,24/02/2015,2015,2,24,12:25,Property Damage Only,0.1,Struck pedestrian (Off Road),1,0,PETRIE STREET (BUNDA -> COOYONG),"(-35.278691, 149.134132)",-35.278691,149.134132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88744513,0.804330467,0.721359539,0.649223585,0.58225275,0.524027475,0.469971279,0.421491264,0.379342137,0.340210996,0.306189897,0.274604795,0.246277862,0.222429884,0.199485069,0.179536562,0.161016419,0.144914777,0.129966054,0.11655937,0.104903433,0.094082091,0.084673882,0.075939325,0.068105783,0.06172726,0.055359768,0.049823791,0.044684204,0.040215784,0.036067314,0.03234678,0.029112102,0.026109035,0.023498132,0.021074176,0.018900263,0.017130138,0.015363074,0.013826767,0.012400463,0.011160417,0.010009161,0.008976663,0.008078997,0.007245606,0.006521045
1086363,29/04/2014,2014,4,29,18:30,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,GUNGAHLIN/SANDFORD INTERSECTION,"(-35.218244, 149.130804)",-35.218244,149.130804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.812849735,0.729,0.6561,0.588419826,0.527721219,0.474949097,0.425955594,0.383360035,0.343814426,0.308348156,0.279469465,0.250640717,0.225576645,0.202307225,0.182076503,0.163294352,0.146449678,0.13180471,0.11820836,0.106387524,0.09541309,0.085570727,0.077284603,0.069312289,0.06238106,0.055946125,0.050351512,0.045157488,0.040499255,0.03644933,0.032689389,0.02942045,0.026385576,0.023663765,0.021447508,0.019235085,0.017311576,0.015525796,0.013973216,0.012531805,0.011239084,0.010115175,0.009071742,0.008164567,0.007322349,0.00656701,0.00595197,0.005337993,0.004804193,0.004308615,0.003877754,0.003477743,0.003118996,0.002807096,0.002517529,0.002265776
1099082,11/11/2014,2014,11,11,17:45,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,EYRE/JARDINE INTERSECTION,"(-35.316134, 149.142378)",-35.316134,149.142378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.847838756,0.76305488,0.684341747,0.613748288,0.556267008,0.498885133,0.44899662,0.402680252,0.362412227,0.325027495,0.291499195,0.262349276,0.235286565,0.211757909,0.189913964,0.170323338,0.153830311,0.137961903,0.124165713,0.111357365,0.100221629,0.089883239,0.080611309,0.072550178,0.065066245,0.058559621,0.052518887,0.047101287,0.042689963,0.038286269,0.034457642,0.030903154,0.027812839,0.024943798,0.022370714,0.020133642,0.018056751,0.016251076,0.014574692,0.013071235,0.011847034,0.01062495,0.009562455,0.008576038,0.007718434,0.006922237,0.006208171,0.005587354,0.005010989,0.00450989
1121615,30/09/2015,2015,9,30,16:45,Injury,0.7,Struck pedestrian (On Road),1,1,BARTON/FEDERAL/NORTHBOURNE INTERSECTION,"(-35.24063, 149.137135)",-35.24063,149.137135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905591429,0.858842174,0.815900065,0.773780938,0.733836122,0.698337296,0.6622871,0.629172745,0.596693023,0.566858372,0.537595499,0.50984326,0.484351097,0.459347489,0.436380115,0.413852908,0.392488621,0.374141401,0.354827137,0.33708578,0.319684435,0.303700213,0.288022327,0.273153779,0.25949609,0.24610015,0.233795142,0.221725959,0.210279822,0.20045011,0.190102294,0.180597179,0.171274229,0.162710518,0.154310929,0.146344951,0.139027704,0.131850691,0.125258156
1068872,20/07/2013,2013,7,20,23:25,Injury,0.7,Struck pedestrian (On Road),1,1,LONDON/NORTHBOURNE INTERSECTION,"(-35.279505, 149.12907)",-35.279505,149.12907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.937094164,0.888718646,0.842840412,0.800698392,0.759364019,0.721395818,0.684155274,0.648837195,0.618506739,0.586577628,0.557248747,0.52848195,0.502057853,0.476140171,0.451560434,0.428982413,0.406837096,0.386495242,0.366543236,0.347621212,0.331371358,0.314265007,0.298551757,0.283139649,0.268982667,0.255097002,0.241928155,0.229831747,0.217967166,0.207068807,0.196379315,0.186241645,0.177232332,0.168083085,0.159678931,0.151435841,0.143864049,0.13643737,0.129394077,0.122924373,0.116578661,0.110749728,0.105032506,0.099610423,0.094954048,0.090052244,0.085549632,0.081133312,0.077076647,0.073097727,0.06932421,0.065857999,0.062458218,0.059335308,0.056272247,0.05336731,0.050872609,0.048246418,0.045834097,0.043468008,0.041294607,0.03916286,0.03714116,0.035284102,0.033462634,0.031789502
1146187,12/10/2016,2016,10,12,16:40,Property Damage Only,0.1,Struck pedestrian (Off Road),1,0,NEWMAN-MORRIS CIRCUIT (FARRELLY -> CLUTTERBUCK),"(-35.406792, 149.079122)",-35.406792,149.079122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.850821615,0.76305488,0.686749392,0.615907572,0.552373459,0.500640307,0.44899662,0.404096958,0.362412227,0.326171004,0.292524745,0.262349276,0.236114348,0.211757909,0.190582118,0.170922568,0.153291004,0.138934364,0.124602552,0.112142297,0.100574228,0.090516805,0.081179519,0.072805424,0.065524881,0.058765645,0.05288908
1095054,16/08/2014,2014,8,16,5:50,Injury,0.7,Struck pedestrian (On Road),1,1,YAMBA DRIVE (KITCHENER -> BATESON),"(-35.347111, 149.099814)",-35.347111,149.099814,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.930707144,0.882661342,0.838528275,0.795241014,0.755478963,0.716478948,0.679492227,0.647728776,0.614291138,0.583576581,0.553450666,0.525778133,0.498635941,0.472894907,0.449250162,0.426058566,0.404755638,0.383860978,0.364044961,0.346434533,0.328550577,0.312123049,0.296010352,0.281209834,0.266692967,0.252925503,0.240279228,0.227875317,0.216481551,0.205306146,0.194707647,0.18560587,0.176024357,0.167223139,0.158590595,0.150661066,0.142883505,0.135507444,0.128732072,0.122086549,0.115982221,0.109994883,0.104316628,0.099440257,0.094306863,0.089591519,0.084966545,0.080718218,0.07655131,0.072599509,0.068969534,0.065409126,0.06213867
1064774,21/06/2013,2013,6,21,21:10,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,BUNDA STREET (AINSLIE -> PETRIE),"(-35.279412, 149.133513)",-35.279412,149.133513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.878144047,0.790329642,0.708802974,0.63568621,0.572117589,0.513100644,0.46179058,0.414154447,0.371432233,0.336645333,0.301918592,0.271726733,0.243696688,0.219327019,0.196702281,0.176411404,0.158770263,0.142392274,0.128153046,0.114933384,0.1030774,0.093423571,0.083786437,0.075407793,0.067629082,0.060866174,0.054587507,0.048956518,0.044060866,0.039515755,0.03556418,0.031895547,0.028605353,0.025835393,0.023170336,0.020853303,0.018702175,0.016831957,0.015095652,0.013538456,0.01218461,0.010927704,0.009834933,0.008820408,0.007910536,0.007169666,0.006430077,0.00578707,0.005190103,0.004671093,0.004189245,0.003757102,0.003381392,0.003032584,0.002729325,0.002447781,0.002195279,0.001989678,0.001784432,0.001605989,0.001440323,0.001296291,0.001162571,0.001042646,0.000938381,0.000841582,0.000757424
1041927,2/08/2012,2012,8,2,8:50,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,BLAMEY CRESCENT (BUNGEY -> CHAUVEL),"(-35.290574, 149.152872)",-35.290574,149.152872,1,1,1,1,1,1,1,0.821459237,0.736721387,0.663049248,0.594652223,0.535187,0.47997964,0.43046721,0.390151323,0.349905158,0.314914642,0.282429536,0.254186583,0.227965897,0.204450013,0.184005012,0.165023925,0.148521532,0.133200753,0.119460393,0.108272197,0.097103349,0.087393014,0.078377964,0.070540168,0.063263578,0.056737606,0.051063845,0.045796341,0.041216707,0.036964986,0.033151853,0.030046979,0.026947475,0.024252727,0.021750931,0.019575838,0.017556487,0.015745443,0.014170898,0.012709095,0.011438186,0.010258277,0.009200081,0.008309204,0.007452066,0.006706859,0.006015011,0.00541351,0.004855078,0.004354251,0.003918826,0.003514579,0.003163121,0.002836828,0.002544194,0.002305915,0.002068048,0.001861243,0.001669246,0.001502321,0.001347349,0.001208363,0.001087527,0.000975342,0.000877808,0.000787258,0.000706048,0.000639922,0.000573911,0.00051652,0.000463238,0.000416914,0.000373907,0.000335337,0.000301803,0.000270671,0.000243603
1104572,19/02/2015,2015,2,19,9:10,Injury,0.7,Struck pedestrian (Off Road),1,1,CONSTITUTION AVENUE (CORANDERRK -> ANZAC),"(-35.288107, 149.139176)",-35.288107,149.139176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.935493312,0.891762869,0.845727483,0.803441109,0.761965149,0.723866892,0.686498784,0.651059726,0.618506739,0.586577628,0.557248747,0.52848195,0.50120018,0.47695496,0.452333162,0.429716504,0.407533292,0.387156627,0.367170479,0.348216075,0.330805271,0.313728143,0.298041736,0.282655958,0.268064437,0.255533534,0.242342152,0.230225044,0.21834016,0.207423152,0.196715367,0.186560349,0.177232332,0.168083085,0.159678931,0.151435841,0.143618284,0.136904723,0.129837304,0.123345439,0.11697799,0.11112909,0.105392285,0.099951629,0.094954048,0.090052244,0.085549632
1048768,8/11/2012,2012,11,8,16:54,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,ALLSOP/MARCUS CLARKE INTERSECTION,"(-35.279109, 149.125873)",-35.279109,149.125873,1,1,1,1,1,1,1,1,1,1,0.838952777,0.755057499,0.677169338,0.607315751,0.550436917,0.493656447,0.444290802,0.398459864,0.358613878,0.321620966,0.288444068,0.259599661,0.232820587,0.209538529,0.187923525,0.168538223,0.152753587,0.13699625,0.123296625,0.110577928,0.099520135,0.089254109,0.080047077,0.072042369,0.064610819,0.058149737,0.052151285,0.046771605,0.042391158,0.038018287,0.034216458,0.03068685,0.027618165,0.024769206,0.022214132,0.019992718,0.017930364,0.016137328,0.014472677,0.012979744,0.011722869,0.010513593,0.009462234,0.008486154,0.007637539,0.006849687,0.006143105,0.005528795,0.00495847,0.004462623,0.00400228,0.003589424,0.003253252,0.002917662,0.002625896,0.002355021,0.002119519,0.001900879,0.001704794,0.001534314,0.001376042,0.001238438,0.001110686,0.000996113,0.000902821,0.00080969,0.000728721,0.00065355,0.000588195,0.000527519,0.000473103,0.000425793,0.00038187,0.000343683
1136705,9/06/2016,2016,6,9,18:00,Injury,0.7,Struck pedestrian (On Road),1,1,GOZZARD/HIBBERSON INTERSECTION,"(-35.185095, 149.132351)",-35.185095,149.132351,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.919634429,0.873652708,0.828552221,0.785779953,0.746490955,0.707954928,0.672557181,0.637837829,0.604910791,0.576633713,0.546866209,0.519522898,0.49270362,0.468068439,0.443905389,0.420989705,0.39994022,0.379294146,0.360329439,0.341728188,0.324087188,0.308937453,0.292989205,0.278339745,0.26397104,0.250772488,0.237826885,0.225549572,0.214272093,0.203210746,0.193050209
1128443,14/01/2016,2016,1,14,14:50,Injury,0.7,Struck pedestrian (On Road),1,1,LONDON/WEST INTERSECTION,"(-35.279355, 149.127692)",-35.279355,149.127692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.927529977,0.87964819,0.837095804,0.793882491,0.754188367,0.715254976,0.679492227,0.644414868,0.611148304,0.580590889,0.550619103,0.523088148,0.496084821,0.470475484,0.448482701,0.425330723,0.404064187,0.383205222,0.364044961,0.345251905,0.327429,0.31105755,0.294999857,0.280249864,0.265782554,0.252062088,0.240279228,0.227875317,0.216481551,0.205306146,0.195040838,0.184972265,0.17542346,0.166652287,0.158049213,0.150146752
1144495,13/09/2016,2016,9,13,10:10,Injury,0.7,Struck pedestrian (On Road),1,1,BUNDA/NORTHBOURNE/RUDD INTERSECTION,"(-35.277113, 149.129254)",-35.277113,149.129254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.925945463,0.87964819,0.834238199,0.792526289,0.751613784,0.712813301,0.679492227,0.644414868,0.612194125,0.580590889,0.551561344,0.523088148,0.496084821,0.47128058,0.44695171,0.424604124,0.402684828,0.38189707,0.364044961,0.345251905,0.327989309,0.31105755,0.295504673,0.280249864,0.265782554,0.252493426,0.239458983,0.227486034
1031331,20/03/2012,2012,3,20,14:50,Injury,0.7,Struck pedestrian (On Road),1,1,HINDMARSH DRIVE (BUTTSHINDNRM -> AINSWORTH),"(-35.349813, 149.09666)",-35.349813,149.09666,1,1,0.937094164,0.888718646,0.844282714,0.800698392,0.760663472,0.721395818,0.684155274,0.64994751,0.616395335,0.585575568,0.555346459,0.526677865,0.502057853,0.476140171,0.452333162,0.428982413,0.407533292,0.386495242,0.366543236,0.348216075,0.330240151,0.313728143,0.297532587,0.282173092,0.268982667,0.255097002,0.242342152,0.229831747,0.21834016,0.207068807,0.196379315,0.186560349,0.176929563,0.168083085,0.159406149,0.151177141,0.144110235,0.136670847,0.129837304,0.123134726,0.11697799,0.110939247,0.105212241,0.099951629,0.094791836,0.090052244,0.085403486,0.080994711,0.077076647,0.073097727,0.06944284,0.065857999,0.062565099,0.059335308,0.056272247,0.053458635,0.050698945,0.048163998,0.045677632,0.043319621,0.041294607,0.03916286,0.037204717,0.035284102,0.033519897,0.031789502,0.030148436,0.028641014,0.027162482,0.025804358,0.024472262,0.023208933,0.022124011,0.020981906,0.01993281,0.018903821,0.01795863,0.017031553,0.016152335,0.015344718,0.01455258,0.013824951
1083966,14/03/2014,2014,3,14,8:30,Property Damage Only,0.1,Struck pedestrian (Off Road),1,0,AINSWORTH STREET (COLBECK -> AINSWORTH),"(-35.357941, 149.097166)",-35.357941,149.097166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.856818853,0.768433471,0.691590124,0.620248957,0.558224061,0.500640307,0.44899662,0.404096958,0.362412227,0.326171004,0.292524745,0.262349276,0.237778662,0.213250539,0.191925485,0.17212736,0.154914624,0.138934364,0.124602552,0.112142297,0.100574228,0.090516805,0.081179519,0.072805424,0.065755411,0.058972393,0.053075154,0.047600172,0.042840155,0.038420967,0.034457642,0.031011878,0.027812839,0.025031555,0.022449418,0.020133642,0.018248004,0.016365626,0.014729063,0.013209683,0.011888714,0.010662331,0.009562455,0.00860621,0.007718434,0.00694659,0.006230013,0.005587354,0.005064064,0.004541679,0.004087512,0.003665863,0.003299277,0.002958939,0.002653709,0.002388338,0.002141968,0.001927772
1145323,30/09/2016,2016,9,30,15:00,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,ELLERSTON AVENUE (GALLOWAY -> KADINA),"(-35.432263, 149.093415)",-35.432263,149.093415,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.815709496,0.731564762,0.658408285,0.59049,0.529577844,0.47997964,0.43046721,0.387420489,0.347456023,0.312710421,0.280452693,0.251522519,0.226370267,0.203018981,0.182717083,0.163868852,0.146964916,0.133200753,0.119460393,0.107514354,0.096423682,0.086781313,0.077829364,0.069800854,0.062820769,0.056340475,0.050706428
1039779,5/04/2012,2012,4,5,17:30,Injury,0.7,Struck pedestrian (On Road),1,1,HINDMARSH/MELROSE INTERSECTION,"(-35.348789, 149.084257)",-35.348789,149.084257,1,1,1,0.91336641,0.86769809,0.822904998,0.781759748,0.741403043,0.703129668,0.667973185,0.633490472,0.601815948,0.570748464,0.541284773,0.515981949,0.489345464,0.464878191,0.440879831,0.418835839,0.397214318,0.376708963,0.357873515,0.339399047,0.322429094,0.305784369,0.289998894,0.276442645,0.262171874,0.24906328,0.236205911,0.224395616,0.212811663,0.201825708,0.191734423,0.181836536,0.172744709,0.163827126,0.155369895,0.148106995,0.140461282,0.133438218,0.12654975,0.120222263,0.114016041,0.108130202,0.102723692,0.097420797,0.092549758,0.087772071,0.083241022,0.079214294,0.075125022,0.071368771,0.067684508,0.064300283,0.060980916,0.057832904,0.054941259,0.052105032,0.04949978,0.046944458,0.044521049,0.042439874,0.040249005,0.038236554,0.036262673,0.034449539,0.032671154,0.030984574,0.029435345,0.027915808,0.026520017,0.025150977,0.023852611,0.0227376,0.021563819,0.020485628,0.0194281,0.018456695,0.017503907,0.016600305,0.01577029,0.014956181,0.014208372
1084203,13/04/2014,2014,4,13,10:30,Injury,0.7,Other - Vehicle to Vehicle,2,2,JENKE CIRCUIT (JENKE 1-21 -> JENKE ACC),"(-35.396237, 149.068896)",-35.396237,149.068896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.925945463,0.87964819,0.834238199,0.792526289,0.751613784,0.712813301,0.677172636,0.642215021,0.61010427,0.578608918,0.548739448,0.523088148,0.496084821,0.47128058,0.44695171,0.424604124,0.402684828,0.38189707,0.362802216,0.344073314,0.326869648,0.309995689,0.293992812,0.279771109,0.265328513,0.252062088,0.239049912,0.227097416,0.215373989,0.204255759,0.194042971,0.18402591,0.174824615,0.165799661,0.157240602,0.149890254,0.142152484,0.13504486,0.128073453,0.12166978,0.115388833,0.109432127,0.103960521,0.098593777,0.093664088,0.088828877,0.084243272,0.080305248,0.076159658,0.072351675,0.068616672,0.065185838,0.061820756,0.05862939,0.05569792,0.052822632,0.0501815
1037852,24/05/2012,2012,5,24,18:30,Injury,0.7,Struck pedestrian (On Road),1,1,DALEY ROAD (NORTH -> LINNAEUS),"(-35.274452, 149.117268)",-35.274452,149.117268,1,1,1,1,0.943525016,0.894817519,0.850076643,0.806193221,0.764575189,0.72634643,0.688850321,0.654407805,0.620625376,0.588586895,0.561072892,0.532108682,0.505503248,0.479407704,0.455437319,0.431926324,0.409629035,0.389147583,0.369058656,0.350605723,0.332506439,0.315341493,0.300600582,0.285082708,0.270828573,0.256847617,0.244005236,0.231408978,0.219462975,0.208489827,0.197726977,0.187840628,0.17814375,0.168947453,0.161049859,0.152735998,0.145099198,0.137608757,0.130728319,0.123979744,0.11757955,0.111700573,0.105934265,0.100637552,0.09544235,0.090515339,0.086136721,0.081690093,0.077605589,0.073599363,0.069919395,0.066309953,0.062886841,0.059742499,0.056658418,0.053825497,0.051046869,0.048411681,0.046148635,0.043766309,0.041577994,0.039431617,0.037460036,0.03552624,0.033692273,0.032007659,0.030355331,0.028837565,0.027348886,0.025937057,0.024724607,0.023448251,0.022275838,0.021125895,0.0200696,0.019033549,0.018050982,0.017148433,0.016263181,0.015450022
1131468,29/03/2016,2016,3,29,23:00,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,TRALEE STREET (COURANGA -> TRALEE (END)),"(-35.405938, 149.150021)",-35.405938,149.150021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.81,0.729,0.653799807,0.588419826,0.527721219,0.473283994,0.425955594,0.382016029,0.343814426,0.308348156,0.276540418,0.250640717,0.224785806,0.202307225,0.181438168,0.163294352,0.146449678,0.131342622,0.11820836,0.106014544,0.09541309,0.085570727,0.076743655,0.069556143,0.06238106,0.056142954,0.050351512,0.045316361,0.040641739,0.03644933,0.032804397,0.02942045,0.026478405
1129178,24/02/2016,2016,2,24,16:20,Injury,0.7,Struck pedestrian (On Road),1,1,ALINGA/MARCUS CLARKE INTERSECTION,"(-35.278067, 149.126379)",-35.278067,149.126379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.943525016,0.897882632,0.851531327,0.808954761,0.76719417,0.728834462,0.691209913,0.655527653,0.62275127,0.590603044,0.561072892,0.532108682,0.504639689,0.481049871,0.456216681,0.433405847,0.411032181,0.390480572,0.370322832,0.351205694,0.333645409,0.316421665,0.300600582,0.285082708,0.270365912,0.257727424,0.244422787,0.232201648,0.220214725,0.209203989,0.198404272,0.188162069,0.178753965,0.169526167,0.161049859
1036434,3/06/2012,2012,6,3,11:00,Injury,0.7,Struck pedestrian (On Road),1,1,MACLEAN STREET (BENNY -> DYRING),"(-35.417108, 149.127478)",-35.417108,149.127478,1,1,1,1,1,0.910248439,0.864736017,0.820095837,0.777760111,0.738872106,0.700729385,0.665692916,0.631327917,0.598736939,0.570748464,0.541284773,0.514220534,0.487674979,0.46329123,0.439374793,0.416692992,0.395858343,0.375422987,0.356651838,0.338240436,0.320779484,0.305784369,0.289998894,0.275498949,0.261276894,0.24821305,0.235399572,0.223247564,0.212085185,0.201136733,0.191079896,0.181215798,0.171860913,0.163827126,0.155369895,0.1476014,0.139981788,0.132982698,0.126117746,0.119607182,0.113626823,0.107761077,0.102373023,0.097088231,0.092076255,0.087622128,0.08309882,0.078943879,0.074868567,0.071125139,0.067453453,0.06397131,0.060772744,0.057635479,0.054753705,0.05192716,0.04924653,0.046944458,0.044521049,0.042294996,0.040111606,0.038106026,0.036138882,0.034273288,0.032559624,0.030878802,0.029334862,0.027820511,0.026384336,0.025150977,0.023852611,0.02265998,0.021490206,0.020415696,0.019361778,0.018362267,0.017444154,0.016543636,0.015716454
1128157,27/01/2016,2016,1,27,10:45,Injury,0.7,Struck pedestrian (On Road),1,1,EASTLAKE PARADE (GILES -> EYRE),"(-35.313696, 149.146778)",-35.313696,149.146778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9483771,0.899419124,0.855910333,0.811725759,0.771139471,0.731331016,0.694764465,0.658898709,0.624884447,0.593640224,0.562994794,0.534845055,0.507234802,0.481049871,0.458562779,0.434890438,0.413145916,0.391818126,0.37222722,0.353011771,0.33478828,0.318048866,0.301630261,0.286548748,0.271756271,0.257727424,0.245679733,0.232997033,0.221347181,0.209920598,0.199424568,0.189129693,0.17936627,0.170397957,0.16160152,0.153521444
1063056,31/05/2013,2013,5,31,0:30,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,BUNDA STREET (MURULLA -> MORT),"(-35.277558, 149.131173)",-35.277558,149.131173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.815709496,0.734138547,0.658408285,0.59049,0.531441,0.476620059,0.428958053,0.384708769,0.345024031,0.312710421,0.280452693,0.252407423,0.226370267,0.20373324,0.182717083,0.163868852,0.147481967,0.132268425,0.119041582,0.106761816,0.095748771,0.086781313,0.077829364,0.070046427,0.062820769,0.056538692,0.050706428,0.045475793,0.040928213,0.036706252,0.033035627,0.029627828,0.026571561,0.023998541,0.021522965,0.019370668,0.017372482,0.015635234,0.014022377,0.012575895,0.011318305,0.010150762,0.009135686,0.008193292,0.007348111,0.006659915,0.00597291,0.005375619,0.004821095,0.004338986,0.003891397,0.003489979,0.003140981,0.002816972,0.002535275,0.002273748,0.002039199,0.001848215,0.001657562,0.001491806,0.001337918,0.001204126,0.001079914,0.000968516,0.000871664,0.000781747,0.000703573
1049958,21/11/2012,2012,11,21,18:30,Injury,0.7,Struck pedestrian (On Road),1,1,COLLEGE STREET (RADFORD COLLEGE ACCESS -> HAYDON),"(-35.242228, 149.089486)",-35.242228,149.089486,1,1,1,1,1,1,1,1,1,1,0.938697756,0.891762869,0.845727483,0.802068578,0.764575189,0.725105601,0.688850321,0.65328987,0.620625376,0.588586895,0.558202332,0.530292216,0.502916994,0.477771144,0.453107212,0.429716504,0.409629035,0.388482796,0.369058656,0.350006778,0.332506439,0.315341493,0.29906265,0.284109518,0.269442961,0.255970813,0.242756857,0.230225044,0.219462975,0.20813366,0.197726977,0.187519737,0.17814375,0.168947453,0.160225896,0.152214601,0.144356842,0.137139,0.130059487,0.123345439,0.117378687,0.111319259,0.105753296,0.100294004,0.095279304,0.09036071,0.085696028,0.081411227,0.077208543,0.073348116,0.069561673,0.065970698,0.062886841,0.05964044,0.056658418,0.053733546,0.051046869,0.048411681,0.04591253,0.043616903,0.041365272,0.039297009,0.037268383,0.035344481,0.033692273,0.03195298,0.030355331,0.028788301,0.027348886,0.025937057,0.024598111,0.023368205,0.022161871,0.021053777
1092381,6/08/2014,2014,8,6,17:30,Injury,0.7,Struck pedestrian (On Road),1,1,EBDEN/WAKEFIELD INTERSECTION,"(-35.262425, 149.147201)",-35.262425,149.147201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.914929398,0.86769809,0.824313185,0.781759748,0.742671761,0.704332891,0.667973185,0.636748201,0.603877412,0.573683542,0.544068334,0.516864917,0.490182851,0.464878191,0.441634281,0.418835839,0.397894047,0.377353603,0.357873515,0.340561626,0.322980848,0.306831805,0.290992258,0.276442645,0.262171874,0.248637801,0.236205911,0.224012277,0.212811663,0.201825708,0.19140688,0.1824594,0.173040317,0.164388301,0.1559021,0.148106995,0.140461282,0.133210264,0.12654975,0.120016885,0.114016041,0.108130202,0.102548208,0.097754503,0.092708132,0.088072726,0.083526156,0.079349848,0.075253579,0.071368771,0.067800333,0.064300283,0.061085269
